time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.228024819714,0.146306472239,11.7103998818,0.0641987211131,0.0572613292967,0.0,-0.483419845668,0.383222572101,2.32854356531,0.0601685140455,0.0286796805168,0.0,406.35279280689826,407.8967639415681,406.18928480167096,406.3502507223021
1.3800000000000008,-0.258528669611,0.170977949164,11.8583043732,0.0685550220577,0.0592610109113,0.0,-0.533583828281,0.439634388679,2.60095580465,0.0900344502866,0.0412965497574,0.0,492.91092532547594,493.8427196156486,494.67090047734456,496.86846950643917
1.4400000000000008,-0.29166726286,0.198653000259,12.0153522263,0.0745239296468,0.0615534927573,0.0,-0.571255635533,0.483384723129,2.63382782358,0.113697818315,0.0311797565017,0.0,423.715160630627,422.84530805978585,421.5170803726609,423.56587572197526
1.5000000000000009,-0.327170058259,0.229143456041,12.1753572124,0.0809522194872,0.0636491117452,0.0,-0.61235865023,0.533593236157,2.69943343176,0.0889144024932,0.0415276164466,0.0,433.235510790047,434.1052359868598,435.249671858166,433.1806341307921
1.560000000000001,-0.365109686715,0.262672298873,12.3381429752,0.0861906482828,0.0659853510695,0.0,-0.652516927918,0.584504435438,2.726615779,0.0838840755002,0.0331770613363,0.0,421.7150341537714,420.99394786576903,422.62550130837366,422.19844796771724
1.620000000000001,-0.405824867482,0.299773694309,12.507395855,0.091145200518,0.0677293113209,0.0,-0.704846408062,0.652733017027,2.91458435277,0.0798238095255,0.0192226382765,0.0,472.92385323852943,471.84799436251467,472.9834996079724,472.6757899938569
1.680000000000001,-0.44954202411,0.340843789321,12.6853259469,0.0964970395352,0.0692359519602,0.0,-0.752517712596,0.716758471621,3.01606253167,0.103329305046,0.0348502674915,0.0,446.6619512958739,447.934734649551,446.52297039144,448.44278539389313
1.740000000000001,-0.496146781374,0.385857016551,12.8692056704,0.102474544503,0.0714261466697,0.0,-0.801179077062,0.784264029125,3.11288386231,0.0909451046684,0.0396189608282,0.0,447.29368058983,447.68246750821316,446.4432963493669,445.44011712799585
1.8000000000000012,-0.545655377285,0.434946912258,13.0579935503,0.107675524551,0.0741992179175,0.0,-0.849352517591,0.852550866296,3.17974445282,0.0764030941543,0.0569181756215,0.0,436.90921844447644,438.3504419434264,438.9801668566644,437.7780171298738
1.8600000000000012,-0.598075639389,0.488174715732,13.2502627617,0.112166557699,0.0779499960181,0.0,-0.898325576455,0.922104757468,3.22897029389,0.0715511532202,0.0718419708723,0.0,431.60566534030767,432.8663057124516,433.8973811726467,433.4943801822436
